epoch,train_accuracy,train_loss,train_eval_loss,test_accuracy,test_loss
0,50.22833333333333,2.167485347707221,2.048809219928498,51.83,2.040543979406357
1,65.82833333333333,1.938484055945214,1.8266598006512256,67.42,1.812256121635437
2,71.43166666666667,1.7169205934443372,1.6076250811840624,73.09,1.5885707288980484
3,75.25166666666667,1.505375554713797,1.4064272028334597,76.6,1.3839561820030213
4,77.87833333333333,1.3182453510609078,1.23471486720633,79.29,1.2103957206010818
5,79.62166666666667,1.163219490964362,1.0957831895097774,81.09,1.0704038873314858
6,80.69,1.0383256686494706,0.9851108979671559,82.04,0.9593337744474411
7,81.86833333333334,0.9401328918781686,0.8973993930410832,82.85,0.8714434936642647
8,82.56666666666666,0.8614785511442955,0.8277410732938888,83.46,0.8022106535732746
9,83.27,0.7990394658230721,0.7709534660298774,84.03,0.745637834817171
10,83.88666666666667,0.7477126963595127,0.7248985391982058,84.67,0.6997848339378834
11,84.27,0.7051146278990076,0.6862614362797839,85.03,0.6614241443574429
12,84.80166666666666,0.6699863228392093,0.6538540107138613,85.55,0.6290483631193637
13,85.11333333333333,0.6398133802921214,0.6263256884635763,85.86,0.6017125468701124
14,85.435,0.6141488683984635,0.6020852714142901,86.22,0.5779822081327438
15,85.735,0.5918623827873393,0.5813581238401697,86.58,0.5572884060442448
16,86.00166666666667,0.5724870445880484,0.5634084185387226,86.9,0.539447670057416
17,86.23166666666667,0.555199684995286,0.5472206441645927,86.99,0.5233170039951801
18,86.46666666666667,0.5399136331487209,0.5324209336270678,87.21,0.5090074658393859
19,86.745,0.5262198758886215,0.5194682002067565,87.47,0.4962205845862627
20,86.945,0.5139218213710379,0.5077449614697315,87.64,0.4844369564205408
21,87.12,0.5024854198415228,0.49724852594923463,87.84,0.4737505502998829
22,87.29833333333333,0.4927076108912204,0.4876056002809646,88.0,0.4641213476657867
23,87.44166666666666,0.483125309614425,0.47880292687010256,88.04,0.45521506778895854
24,87.61666666666666,0.47447842397588363,0.4701994316375002,88.24,0.4474809467792511
25,87.73666666666666,0.46632717201050294,0.46289815065708567,88.36,0.4399849522858858
26,87.84166666666667,0.4595830424034849,0.4558425303469313,88.46,0.43296029381453993
27,88.00833333333334,0.45263832883631927,0.44947296736088205,88.5,0.4266522454097867
28,88.14166666666667,0.44612305975974875,0.4430235025730539,88.66,0.42068738881498574
29,88.23333333333333,0.4401395807874964,0.4373946406739823,88.72,0.41514178179204464
30,88.31333333333333,0.43499794589712265,0.43197400455779217,88.79,0.4099671320989728
31,88.355,0.4298498737051132,0.4270848636931561,88.79,0.40517903342843054
32,88.48166666666667,0.4249446843532806,0.42266733468847073,88.86,0.4005117107182741
33,88.54833333333333,0.420744843812699,0.4179819564870063,88.93,0.3961890310049057
34,88.635,0.41664007153916865,0.41401090571220883,89.1,0.3922424430027604
35,88.72,0.4119691363040437,0.40998616231248736,89.05,0.3884426839649677
36,88.78333333333333,0.4081676632800001,0.4059929775430801,89.16,0.38482596166431904
37,88.87833333333333,0.4048954518551522,0.40304904681570985,89.31,0.3815561443567276
38,88.93333333333334,0.4012647306665461,0.3993507740345407,89.34,0.3779907487332821
39,89.00666666666666,0.39806057886874424,0.39624273409234717,89.35,0.37474062405526637
40,89.065,0.3949385386832217,0.39292398145858276,89.43,0.3720092311501503
41,89.13166666666666,0.3917351192616402,0.3901849219139586,89.53,0.36906100809574127
42,89.205,0.3885567822354905,0.3875932811422551,89.67,0.36653926791623237
43,89.24333333333334,0.3862055178652418,0.38508262038230895,89.66,0.36371494363993406
44,89.29333333333334,0.38383001558324126,0.3822578323014239,89.72,0.36133299078792336
45,89.385,0.38088078663704245,0.37978640084571025,89.81,0.3592294938862324
46,89.37333333333333,0.37861233049250664,0.377678224000525,89.74,0.35698488699272274
47,89.42666666666666,0.37637218477878165,0.37467207908630373,89.97,0.35471152504906056
48,89.5,0.3737545537187698,0.37265899967640004,89.99,0.35263866558671
49,89.57833333333333,0.3720894084331837,0.3704673100025096,89.98,0.3507257042452693
50,89.58666666666667,0.36958652772801986,0.36852452349155507,90.01,0.3485073007643223
51,89.63333333333334,0.3676391426553117,0.36623762186537395,90.04,0.34678153712302445
52,89.66166666666666,0.3653930438959852,0.36451868173923896,90.14,0.3449281331151724
53,89.74,0.3637017381952164,0.3625480441336936,90.21,0.3431187277659774
54,89.75,0.36218385493501704,0.3606984924762807,90.29,0.3414109562523663
55,89.79833333333333,0.35993332799444805,0.3591704133343189,90.28,0.3400121247395873
56,89.84,0.35834228428120307,0.3579205770441826,90.3,0.33815397452563045
57,89.91333333333333,0.3570002208364771,0.35579572142438687,90.32,0.33694833125919105
58,89.875,0.35518443165941443,0.35455451937431987,90.38,0.33536865189671516
59,89.97666666666667,0.35333901808616963,0.35256422250828845,90.44,0.33394020348787307
