epoch,train_accuracy,train_loss,train_eval_loss,test_accuracy,test_loss
0,46.91166666666667,2.1927441383929964,2.0791221466470273,47.83,2.07339785695076
1,62.64666666666667,1.9693720741474883,1.8571350351293037,64.31,1.8472666770219803
2,69.36,1.7466866736716413,1.6369166145933436,71.22,1.6230521649122238
3,73.86,1.5352131133383893,1.4365657872342048,75.24,1.4193372517824172
4,76.47833333333334,1.3491489344454826,1.266278862953186,77.67,1.2467773377895355
5,78.45833333333333,1.1941767007746595,1.1266646440992965,79.55,1.104828605055809
6,80.22166666666666,1.0686416757867692,1.0138049391990012,81.07,0.990748941898346
7,81.53666666666666,0.9669428612323517,0.9231715093267725,82.35,0.8990481480956077
8,82.41333333333333,0.8854738045246043,0.8498926872902728,83.24,0.8254352949559689
9,83.35333333333334,0.819788784422773,0.7903025906136696,84.14,0.7656833484768868
10,83.84333333333333,0.7652019112668139,0.7414223227095097,84.63,0.7160301245748997
11,84.55166666666666,0.7205546318216527,0.7003029110583853,85.38,0.6751583538949489
12,84.83166666666666,0.6826343602322518,0.6661328668289996,85.74,0.6405394852161408
13,85.30166666666666,0.6507835431301847,0.6367018126426859,86.23,0.6110122941434384
14,85.50333333333333,0.6234616183220072,0.6104085980577671,86.38,0.585820697247982
15,85.975,0.5998740277391799,0.5886724860110182,86.78,0.5636763259768486
16,86.27333333333333,0.5790265974846293,0.5694485079734883,87.13,0.5445998042821885
17,86.53,0.5610774465063785,0.5521981575387589,87.22,0.5271856918931007
18,86.75833333333334,0.5445377444967311,0.5373369234673521,87.44,0.511944355815649
19,86.93,0.5301665610455452,0.5232934922613997,87.43,0.4986901503056288
20,87.14833333333333,0.5171541471430596,0.5108752902517928,87.59,0.48663647323846815
21,87.29666666666667,0.5054433818827284,0.5001118675191352,87.74,0.4751393809914589
22,87.47666666666667,0.4949244071828558,0.4896683493827252,87.95,0.4652565956115723
23,87.60833333333333,0.4856812354097975,0.4802171369816395,88.05,0.4560032818466425
24,87.74666666666667,0.47640830455942357,0.4724226288338925,88.26,0.4477916592732072
25,87.88666666666667,0.4684429994288911,0.46449894626089866,88.42,0.44012546315789225
26,87.95666666666666,0.4609267324843305,0.456677697694048,88.52,0.4330505395308137
27,88.09666666666666,0.4536292877603085,0.4503696768841845,88.58,0.426627604663372
28,88.235,0.44731495672083915,0.4442103663657574,88.78,0.4206354085355997
29,88.295,0.4414642720780474,0.43844238988896633,88.77,0.41464118771255015
30,88.38333333333334,0.4357104011038516,0.433241853181352,89.02,0.4095801396295428
31,88.48333333333333,0.4305099125872267,0.42761362854470597,89.05,0.40443595089018347
32,88.525,0.42580270551620647,0.4229929187196366,89.12,0.40003879405558107
33,88.65833333333333,0.4210034411004249,0.41889386798473116,89.26,0.3955235030502081
34,88.72666666666667,0.41660545620512457,0.4141277242214122,89.34,0.39124529957771303
35,88.78666666666666,0.412380004182775,0.4103373366467496,89.34,0.3876265913248062
36,88.91666666666667,0.40865127609131185,0.40663377883586477,89.55,0.38406171910464765
37,88.92333333333333,0.40518554728081885,0.4032708445762066,89.5,0.3803811978548765
38,89.03833333333333,0.4013336070040439,0.3998313695826429,89.67,0.37709398809820416
39,89.085,0.3989287017507756,0.39646623565795575,89.71,0.3741591669619083
40,89.15833333333333,0.39520532653686846,0.3930188915830977,89.74,0.3715086566284299
41,89.22166666666666,0.3916698397474086,0.3901805379289262,89.86,0.3683981606736779
42,89.28333333333333,0.38874961708454375,0.3874061073394532,89.85,0.3657482272014022
43,89.29666666666667,0.3867333654393541,0.38475401147882987,89.89,0.3630788218230009
44,89.34,0.3835314168574962,0.38235356186298614,89.89,0.36028564190492035
45,89.43166666666667,0.38137430244303766,0.3797038046603507,90.01,0.358411068841815
46,89.49,0.37880656471911894,0.37734990988640077,90.09,0.3560298213735223
47,89.48666666666666,0.376468743415589,0.3752929014094332,90.01,0.35382369682192805
48,89.55166666666666,0.3742004336194789,0.3731271911174693,90.13,0.35196238160133364
49,89.60833333333333,0.37204306036867996,0.37065201579256263,90.18,0.3497082682326436
50,89.64,0.3699129372201067,0.36903088447895455,90.2,0.3477619094774127
51,89.695,0.36781431842357554,0.3666736936315577,90.25,0.3459693692624569
52,89.775,0.3662108908308313,0.36493640389848264,90.36,0.344404103141278
53,89.74333333333334,0.36441541872125993,0.3631693704965267,90.3,0.3423969433642924
54,89.80333333333333,0.36239427125200313,0.3614483592992133,90.3,0.3410384576767683
55,89.88333333333334,0.3602817842300902,0.35948123221701767,90.38,0.33917951937764884
56,89.89,0.3586205756410639,0.35780554179181445,90.42,0.33765153810381887
57,89.94166666666666,0.3575712887530631,0.35628288293138466,90.49,0.3362106066197157
58,89.96833333333333,0.35564231479421576,0.35448575210064015,90.55,0.3345182714983821
59,90.00666666666666,0.35401463191559973,0.3534327584378263,90.53,0.33343693437054756
60,90.04,0.35236035934154025,0.35176630819097476,90.51,0.3318901893682778
61,90.07,0.35125561534090244,0.34998009832615545,90.5,0.33043405693024397
62,90.11833333333334,0.3493590941454502,0.3489665285703984,90.59,0.3294466458261013
63,90.155,0.3480979568146645,0.3473456504497122,90.62,0.32830250859260557
64,90.20666666666666,0.3468703195769736,0.3463799609148756,90.69,0.32671586647629736
65,90.19166666666666,0.3459356462701838,0.3445449138575412,90.72,0.32568444618955256
66,90.24333333333334,0.34382734127501224,0.34303265822694656,90.65,0.3244978167116642
67,90.305,0.34273815567189075,0.3423160874463142,90.73,0.3235334035009146
68,90.29666666666667,0.3417717822688691,0.3413804510806469,90.71,0.32229866180568933
69,90.36,0.3404673991685218,0.33979063319399,90.76,0.32136927722021935
70,90.34833333333333,0.3392783402762514,0.3383414785912696,90.84,0.320196685846895
71,90.355,0.33820278771380163,0.3374940614116953,90.89,0.31930669443681836
72,90.45,0.3371646612248522,0.336823552339635,90.9,0.31819801731035113
73,90.44333333333333,0.33565265669467603,0.3351773144716912,90.86,0.3172397190704942
74,90.51666666666667,0.3348515571431911,0.33423692108468805,90.95,0.31640843898057935
75,90.45166666666667,0.33358800436588043,0.3336015119831613,90.92,0.3152214754372835
76,90.54333333333334,0.3329495571395184,0.3321662316296963,90.95,0.31451886929571626
77,90.58,0.3319257102114089,0.3310334994437847,91.01,0.31363752130419015
78,90.62166666666667,0.33089578221453,0.3300063407167475,91.03,0.31265189349651334
79,90.62833333333333,0.3297441036777293,0.3293853162450993,91.01,0.3118092715740204
80,90.635,0.3289832813308594,0.32876211423823176,91.05,0.3113278484903276
81,90.63666666666667,0.3277432954691826,0.3279794154649085,91.07,0.3100421281531453
82,90.66333333333333,0.3270468454411689,0.32617332688037387,91.04,0.30933649009093644
83,90.70666666666666,0.32601732744815504,0.32548459210294356,91.11,0.30856192549690603
84,90.695,0.3250520701104022,0.324496839147933,91.06,0.3077582536265254
85,90.7,0.32476672542856094,0.3242182140020614,91.16,0.30686482060700654
86,90.76833333333333,0.323651522397995,0.32289004630230844,91.14,0.3063622510060668
87,90.79166666666667,0.32274358152075017,0.32190966618821976,91.21,0.30578037071973085
88,90.79,0.3213838539859082,0.3209649053025753,91.2,0.3047718247398734
89,90.83666666666667,0.32146977712499336,0.3205398143605983,91.2,0.30433704107999804
90,90.81333333333333,0.32042332513535277,0.31960831588887156,91.26,0.3036128019914031
91,90.82333333333334,0.3190797878072617,0.3188512586532755,91.27,0.30275806561112406
92,90.91,0.3188779080801822,0.31803963653584744,91.32,0.3020932650193572
93,90.91833333333334,0.31775051621680567,0.31713172038818926,91.36,0.3016395715996623
94,90.92666666666666,0.31694233208260636,0.31669375015066026,91.37,0.3005600482225418
95,90.97,0.31661329370863894,0.31574587948778843,91.41,0.300308037083596
96,90.97833333333334,0.31572319865226744,0.31477007789814726,91.39,0.29942025262862443
97,90.96333333333334,0.3145343521808056,0.3145387775720434,91.38,0.2991571856662631
98,91.02166666666666,0.31381805735699675,0.3135583899122603,91.44,0.29815653525292873
99,91.08166666666666,0.3132583038604006,0.3129055125282166,91.44,0.2978538375347853
100,91.05,0.3128792700615335,0.31181204819932895,91.5,0.29691909411922096
101,91.095,0.31190669549272415,0.3117410678178706,91.53,0.29638005802407863
102,91.05166666666666,0.3111859988024894,0.31079278569272223,91.49,0.2956798712722957
103,91.115,0.3102814926111952,0.31016542810074826,91.52,0.2951430071145296
104,91.13166666666666,0.31006998831921434,0.3093489240458671,91.51,0.2948134882375598
105,91.15666666666667,0.30935911770830765,0.30889376192650897,91.55,0.29413644699379804
106,91.21,0.30863534801817955,0.30824073813063035,91.57,0.29362156745046375
107,91.16833333333334,0.3078401926350086,0.3075900302922472,91.52,0.293083035107702
108,91.155,0.3077889889478683,0.30705992579460145,91.58,0.29255251595750453
109,91.23333333333333,0.30650651670516804,0.3061307591960785,91.64,0.29176168511621653
110,91.21833333333333,0.3060476946703931,0.3058104951965048,91.53,0.2914722708053887
111,91.28666666666666,0.3052296443188444,0.30487697771255007,91.64,0.290998584125191
112,91.31333333333333,0.30472978004749784,0.3040071960459364,91.64,0.2904275425709784
113,91.28166666666667,0.3040669309332016,0.3033515284036068,91.63,0.2895272674039006
114,91.325,0.3033647024251045,0.3030077115652409,91.68,0.2891762533225119
115,91.35666666666667,0.3032681666156079,0.30250213323755465,91.71,0.288632982224226
116,91.345,0.3023519303570402,0.30155505157531576,91.73,0.2880698949098587
117,91.38,0.30164987470241306,0.3014394185010423,91.74,0.28760664742439984
118,91.38666666666667,0.3009086851743942,0.30103639947607164,91.7,0.2872220067307353
119,91.405,0.3004594125646226,0.300124750619239,91.73,0.28669409099966287
120,91.44166666666666,0.3000702606870773,0.2996011569144878,91.78,0.28612189763225615
121,91.47666666666667,0.29908437741563676,0.2988265739476427,91.83,0.2858352209441364
122,91.46166666666667,0.29886764167471136,0.2983915888248606,91.76,0.2849550842307508
123,91.46833333333333,0.2981114815524284,0.29789225275212144,91.84,0.2845296158455312
124,91.50333333333333,0.29767660327414247,0.2969511387830085,91.82,0.2842394190374762
125,91.51833333333333,0.2969795968304289,0.2964512256231714,91.79,0.2836345997173339
126,91.55166666666666,0.2967218892371401,0.29602080057276053,91.87,0.28311916389502584
127,91.54333333333334,0.2956908826498275,0.2953199949036253,91.87,0.2826706918887794
128,91.575,0.29574479124647507,0.29531878042728343,91.86,0.28217765856534244
129,91.61666666666666,0.2951341989192557,0.2944239472455167,91.86,0.2819379221647978
130,91.64,0.29437521252226323,0.2942168857823027,91.86,0.2814846995752305
131,91.64,0.2941306468020094,0.29335765204531083,91.88,0.28099986775778235
132,91.64333333333333,0.2928769678511518,0.29288701364334596,91.93,0.28056044690310955
133,91.67166666666667,0.29266776347413975,0.2922201773587694,91.95,0.28011502148583534
134,91.675,0.29209899997457545,0.29161402513372137,91.93,0.27976515465416013
135,91.7,0.29159819540825294,0.2911595212652328,91.99,0.2789832656737417
136,91.7,0.2915135902293185,0.29043649073610917,91.99,0.2785341161303222
137,91.725,0.2906670698460112,0.29000078547508157,92.03,0.27805756833404305
138,91.72666666666667,0.2899565817193782,0.2895939088882284,92.02,0.27761404067277906
139,91.72166666666666,0.28940159323367665,0.28894990720647445,92.02,0.2772720634005964
140,91.74833333333333,0.2887947715343313,0.2889965535478389,92.02,0.2768481833860278
141,91.78166666666667,0.28833445424729204,0.2878839132633615,92.06,0.27679986422881486
142,91.79666666666667,0.2878581847282166,0.2873308023239704,92.08,0.2759694429114461
143,91.83666666666667,0.287280077312855,0.28697679765681006,92.09,0.2754357180558145
144,91.83666666666667,0.2869857335978366,0.2865659900802247,92.08,0.2752275887876749
145,91.845,0.28668786940422464,0.2859716627826082,92.1,0.2747518585063517
146,91.87,0.2855905623512065,0.2851994905700075,92.16,0.274281984847039
147,91.895,0.2853342628225367,0.285107225750355,92.18,0.2738582270219922
148,91.88,0.2854036355906345,0.2843343532465874,92.18,0.27346451841294767
149,91.90666666666667,0.2842068817387236,0.28406725411719463,92.21,0.27303663920611143
