epoch,train_accuracy,train_loss,train_eval_loss,test_accuracy,test_loss
0,47.545,2.185107029245255,2.0720562721820586,48.55,2.0671174466609954
1,65.62666666666667,1.965896815949298,1.8577628409608882,67.11,1.847508078813553
2,72.48166666666667,1.751086407012128,1.6439052952096818,73.47,1.6292900055646897
3,76.45833333333333,1.5422086320024855,1.4427794486918348,77.17,1.4246929734945297
4,78.915,1.353193522514181,1.2680321475292773,79.5,1.2471973866224288
5,80.43833333333333,1.1932537444094393,1.1228811502456666,81.2,1.1009994834661483
6,81.61333333333333,1.0634270939421147,1.0069117236644665,82.21,0.9838918223977089
7,82.63333333333334,0.9596285573979642,0.9149539759818544,83.17,0.8912176445126534
8,83.29666666666667,0.87694861533794,0.8410349795158873,83.76,0.817720951884985
9,83.79666666666667,0.8105774783073587,0.7819175745578523,84.39,0.7586783722043038
10,84.32666666666667,0.7571844090806678,0.7336129130201137,84.89,0.7103794485330581
11,84.635,0.7130013333990218,0.6932734266240546,85.33,0.6703576438128949
12,85.01166666666667,0.6763795794324672,0.6597884378534682,85.86,0.6366178333759308
13,85.29333333333334,0.6452538995032615,0.6312795585774361,86.19,0.6080983094871044
14,85.65166666666667,0.6190839092782203,0.6064599323779979,86.47,0.5838221572339535
15,85.97166666666666,0.59589159171632,0.5848644964238431,86.79,0.5625360656529665
16,86.14666666666666,0.5756639561754592,0.5664293957517502,86.9,0.5438705198466778
17,86.415,0.5578049557006105,0.5498103184902922,87.13,0.5270921044051647
18,86.65,0.5426892319892315,0.535035249654283,87.28,0.5125159114599228
19,86.88333333333334,0.5285089412902264,0.5218706191854274,87.55,0.4996613059192896
20,87.06166666666667,0.5160133165247897,0.509827374651077,87.68,0.4880071744322777
21,87.17666666666666,0.5046393352620145,0.4990095823369128,87.86,0.47698312252759933
22,87.36333333333333,0.49436919536996393,0.4896765876323619,88.08,0.46730944514274597
23,87.51666666666667,0.48478459462206414,0.4803287487080757,88.22,0.4584426760673523
24,87.63,0.4764521154951542,0.47213315532562583,88.31,0.45034053586423395
25,87.74,0.4685201345606053,0.4642671157705023,88.3,0.44272949658334254
26,87.91,0.46109537888080515,0.45724475028667044,88.51,0.4356764702126384
27,88.03166666666667,0.45442779457315485,0.45076438074416303,88.61,0.4294451864436269
28,88.13,0.4483110028378507,0.44479941180411803,88.68,0.4232241727411747
29,88.25166666666667,0.4420554508554175,0.4389685162838469,88.71,0.4177181538194418
30,88.35333333333334,0.4363550916631171,0.4336573635010009,88.86,0.4125350533053279
31,88.48833333333333,0.4316492532161956,0.42870530105651694,88.9,0.4079406499862671
32,88.54666666666667,0.42684322240504813,0.42451770698770563,88.95,0.4031079629436135
33,88.62833333333333,0.42230035637287383,0.4198310637727697,89.09,0.39889214411377905
34,88.68833333333333,0.418023167772496,0.4158195734024048,89.18,0.39501968007534743
35,88.77333333333333,0.41367771879155585,0.411482827714149,89.21,0.3910010725259781
36,88.85666666666667,0.40978636564092435,0.40783328642236427,89.31,0.3872425118461251
37,88.94166666666666,0.4064535271614156,0.40492415314025065,89.41,0.38416943810880183
38,89.02333333333333,0.40337387729198376,0.4011811593745617,89.49,0.3809536337852478
39,89.08666666666667,0.3999441243232565,0.39765217507139167,89.63,0.3774529084563255
40,89.14166666666667,0.39622162187353094,0.3948021184890828,89.61,0.37439824398607013
41,89.16,0.3934872641208324,0.3919095545373064,89.59,0.3717494446784258
