epoch,train_accuracy,train_loss,train_eval_loss,test_accuracy,test_loss
0,50.22833333333333,2.1674838279155977,2.048804033563492,51.83,2.040538641810417
1,65.82666666666667,1.9384730516596043,1.8266417513502404,67.42,1.812237611413002
2,71.435,1.7168941873185177,1.6075904267899535,73.09,1.588535088300705
3,75.25,1.5053334829655098,1.4063783665920826,76.6,1.383906438946724
4,77.87833333333333,1.3181909596666377,1.2346558662171059,79.29,1.210335986316204
5,79.62333333333333,1.1631569811638365,1.0957175782386293,81.09,1.0703376322984695
6,80.69166666666666,1.0382579917603352,0.9850421116707173,82.04,0.9592645287513732
7,81.86666666666666,0.9400631919820258,0.8973288470126213,82.85,0.8713726982474327
8,82.56666666666666,0.8614072175736123,0.8276693498834651,83.46,0.8021389231085777
9,83.27,0.798967666828886,0.7708816185910651,84.03,0.745565903186798
10,83.88833333333334,0.74764065006946,0.7248262057913111,84.67,0.699712710827589
11,84.26833333333333,0.7050422003928651,0.6861888865207104,85.03,0.6613518245518207
12,84.80166666666666,0.6699136361162713,0.65378131714273,85.55,0.6289761461317539
13,85.11333333333333,0.6397405959190207,0.6262528652840472,85.86,0.6016403578221798
14,85.435,0.6140760038761383,0.6020123554036972,86.22,0.5779098697006703
15,85.735,0.5917892884700856,0.5812850419511186,86.58,0.557215629518032
16,86.00333333333333,0.5724138578201862,0.5633352071680922,86.9,0.5393749099224806
17,86.23166666666667,0.5551263758476744,0.5471472435809196,86.99,0.5232441440224648
18,86.46666666666667,0.5398403324979417,0.5323474386905102,87.22,0.5089344870299101
19,86.74666666666667,0.5261464555212791,0.5193946690001386,87.47,0.49614751897752285
20,86.94333333333333,0.5138482399443363,0.5076712109941117,87.64,0.48436393700540065
21,87.12166666666667,0.5024116271353782,0.49717455404870053,87.84,0.47367752008140085
22,87.29833333333333,0.4926336387370495,0.4875316907750799,88.0,0.4640479188412428
23,87.44166666666666,0.4830512765874254,0.4787288117916026,88.04,0.4551419297233224
24,87.61666666666666,0.4744041787817123,0.47012495182930153,88.23,0.44740745779126884
25,87.73666666666666,0.46625262105718573,0.4628235346459328,88.36,0.43991158716380596
