epoch,train_accuracy,train_loss,train_eval_loss,test_accuracy,test_loss
0,47.55,2.1850976081604654,2.072029431322788,48.56,2.0670902252197267
1,65.62833333333333,1.9658403376315503,1.857671434321302,67.11,1.8474150329828263
2,72.48166666666667,1.7509533679231684,1.643729610138751,73.47,1.6291113644838333
3,76.45833333333333,1.5419907174211867,1.4425191686508503,77.17,1.4244297951459886
4,78.91666666666667,1.3528992277510623,1.2677074290336448,79.51,1.2468695417046547
5,80.44,1.1929056309639139,1.1225133292218472,81.22,1.1006290093064308
6,81.62166666666667,1.0630464985015544,1.0065203298913672,82.22,0.9834993466734886
7,82.63666666666667,0.9592306570803866,0.9145513118581569,83.17,0.890814670920372
8,83.29666666666667,0.8765424500120447,0.8406261446628165,83.76,0.8173121243715287
9,83.79333333333334,0.8101677138754662,0.7815071643667019,84.39,0.7582686252892017
10,84.33,0.7567740729514588,0.7332022639031106,84.89,0.7099699564278126
11,84.63833333333334,0.7125909440060879,0.6928629167536472,85.33,0.6699492037296295
12,85.01,0.6759695859665567,0.659378117703377,85.86,0.6362100154161453
13,85.29666666666667,0.6448443397562554,0.6308697469691013,86.19,0.6076913207769394
14,85.655,0.6186745017132861,0.6060504581065889,86.48,0.583416485786438
15,85.97666666666667,0.5954824090003967,0.5844551540435629,86.79,0.5621306337416172
16,86.14666666666666,0.5752549710425925,0.5660201983248934,86.9,0.5434657402336598
17,86.41833333333334,0.5573956492099356,0.5494009503658782,87.13,0.5266866676509381
18,86.65,0.5422798525779805,0.5346255568747825,87.28,0.512110485881567
19,86.88833333333334,0.5280991604987612,0.521460507397956,87.55,0.49925628639757635
20,87.06666666666666,0.5156032666246941,0.5094169877945108,87.7,0.4876026429235935
21,87.18166666666667,0.5042292293081893,0.4985989457749306,87.87,0.47657761462032794
22,87.36666666666666,0.49395910793162406,0.48926618530395183,88.08,0.4669043246656656
23,87.515,0.4843737953520836,0.4799179288935154,88.22,0.4580379769206047
24,87.63333333333334,0.47604127120464407,0.4717213657308132,88.31,0.44993542730808256
25,87.74166666666666,0.46810901786418674,0.46385540213990717,88.3,0.4423241002485156
26,87.90833333333333,0.4606839372756633,0.4568322800575419,88.51,0.435270500741899
27,88.035,0.45401528464986923,0.4503509909548658,88.62,0.4290391609072685
28,88.13166666666666,0.4478987381813374,0.44438579095170855,88.67,0.4228173103183508
29,88.25833333333334,0.44164162481084784,0.43855414365200285,88.72,0.4173110069707036
30,88.36,0.4359411432387981,0.43324228170070245,88.86,0.4121282208710909
31,88.49833333333333,0.43123480943923304,0.42828978059139655,88.9,0.4075338404625654
32,88.54833333333333,0.4264278235587668,0.42410153099831116,88.96,0.40270033236593006
33,88.63,0.4218837148331581,0.4194140906029559,89.09,0.39848382826894524
34,88.69,0.4176058814880696,0.41540188725958477,89.18,0.3946106439456344
35,88.78,0.41326017734852244,0.41106387643103903,89.21,0.390592734888196
36,88.865,0.4093676393336438,0.4074141955122035,89.31,0.3868338171392679
37,88.94,0.4060342571836837,0.40450396525098925,89.41,0.3837596056982875
38,89.02833333333334,0.4029544873440519,0.40076030048918215,89.49,0.3805443771183491
39,89.09166666666667,0.3995232381719224,0.3972298260698927,89.63,0.37704263217747214
40,89.14,0.3957993076202717,0.39437918447433634,89.61,0.37398685049265623
41,89.165,0.39306356818117993,0.3914858639240265,89.59,0.3713374463841319
42,89.25833333333334,0.3903261347019926,0.3888066953801094,89.7,0.3683150053024292
43,89.33666666666667,0.38755590268906126,0.38624052937994613,89.71,0.3662373820319772
44,89.33833333333334,0.38508899034337796,0.3834126646214343,89.82,0.3636501626111567
45,89.415,0.38227486902094904,0.38142483424633106,89.87,0.3612740213982761
46,89.42333333333333,0.3797738399911434,0.37871981770434276,89.83,0.3591517683118582
47,89.49166666666666,0.3773508420015903,0.3766489418263131,89.88,0.3571820966899395
48,89.51333333333334,0.37526392835251826,0.3737994308801407,89.95,0.3548516096547246
49,89.56833333333333,0.3733939229173863,0.3717655559803577,89.98,0.35259538581594824
50,89.59666666666666,0.3710211545228958,0.3698610829546096,90.03,0.35068921446800233
51,89.65333333333334,0.36898890714696114,0.367707703975921,90.12,0.3485110767185688
52,89.70833333333333,0.3671393285406397,0.3659686234403164,90.17,0.3470992805436254
53,89.75333333333333,0.36532133754263535,0.36431819568289087,90.19,0.34541830569505694
54,89.79833333333333,0.36373587035118266,0.3622392443900413,90.25,0.343475204706192
55,89.83333333333333,0.3615478530209115,0.3603370169375805,90.31,0.3417625227943063
56,89.85333333333334,0.36027325797588267,0.35885836291820444,90.34,0.3402649834752083
57,89.90333333333334,0.35822018473706346,0.35712560440631624,90.37,0.3389506387524307
58,89.945,0.3567427007441825,0.35560064582114526,90.33,0.33741537453606724
59,89.97333333333333,0.35520300554468276,0.3540927237652718,90.46,0.335709800478071
60,90.02333333333333,0.3535900595340323,0.35284763048303885,90.45,0.33437512889504434
61,90.02833333333334,0.3520517516643443,0.35125016043794915,90.52,0.3328724279999733
62,90.08166666666666,0.35037724565952383,0.34953905375713995,90.47,0.33172197081148624
63,90.11666666666666,0.349058058604281,0.3483454736623358,90.55,0.3304833731614053
