epoch,train_accuracy,train_loss,train_eval_loss,val_accuracy,val_loss,test_accuracy,test_loss
0,47.91481481481482,2.179373709511418,2.0713336648534257,47.38333333333333,2.072472165028254,47.38333333333333,2.072472165028254
1,64.28703703703704,1.9721489144727518,1.8718019339710614,64.01666666666667,1.8734293679396312,64.01666666666667,1.8734293679396312
2,70.56111111111112,1.772569356936414,1.672839499762838,69.63333333333334,1.674786741534869,69.63333333333334,1.674786741534869
3,74.0962962962963,1.5779371843518804,1.4844084627820417,73.68333333333334,1.4863910526037216,73.68333333333334,1.4863910526037216
4,76.73333333333333,1.3993816053697847,1.317434205263147,76.25,1.319292038679123,76.25,1.319292038679123
5,78.60185185185185,1.2453288998084047,1.176519372451927,78.21666666666667,1.178245484828949,78.21666666666667,1.178245484828949
6,79.86481481481482,1.1172335591361422,1.0610279268563076,79.41666666666667,1.062502587834994,79.41666666666667,1.062502587834994
7,80.89814814814815,1.0127582722365573,0.9670216138893959,80.65,0.9682864074905714,80.65,0.9682864074905714
8,81.97777777777777,0.928034825912584,0.8908553035903316,82.0,0.8916496932506561,82.0,0.8916496932506561
9,82.5537037037037,0.8590942087331654,0.82875778974515,82.48333333333333,0.8293783366680145,82.48333333333333,0.8293783366680145
10,83.19814814814815,0.8025504034277388,0.7773663658666384,83.03333333333333,0.7775955398877462,83.03333333333333,0.7775955398877462
11,83.71111111111111,0.755583134590167,0.7344455348936867,83.73333333333333,0.7341995363434156,83.73333333333333,0.7341995363434156
12,84.12962962962963,0.7160407931883753,0.6982298233497765,84.21666666666667,0.697802297770977,84.21666666666667,0.697802297770977
13,84.62037037037037,0.6825954730476813,0.6673057426773541,84.75,0.6665186037619909,84.75,0.6665186037619909
14,84.95,0.6538918611562647,0.6405982451416304,84.95,0.639721098045508,84.95,0.639721098045508
15,85.23333333333333,0.6289489308804698,0.6173768419225069,85.26666666666667,0.6161179343859354,85.26666666666667,0.6161179343859354
16,85.48518518518519,0.6071255257909332,0.5970288204355827,85.41666666666667,0.5958204741279284,85.41666666666667,0.5958204741279284
17,85.8037037037037,0.5878787690429326,0.5788163859132341,85.81666666666666,0.5772276942928632,85.81666666666666,0.5772276942928632
18,86.0037037037037,0.5708439610015724,0.5626503294113123,86.1,0.5608931556344032,86.1,0.5608931556344032
19,86.21296296296296,0.5555172152993804,0.5482061921985228,86.18333333333334,0.5462055106957754,86.18333333333334,0.5462055106957754
20,86.41296296296296,0.5417268842599968,0.5350789583124821,86.51666666666667,0.5330761161943277,86.51666666666667,0.5330761161943277
21,86.64814814814815,0.5292328357414047,0.5232253761088114,86.75,0.5211015877624353,86.75,0.5211015877624353
22,86.82962962962964,0.5179564023469861,0.512426876908795,86.96666666666667,0.5098107370237509,86.96666666666667,0.5098107370237509
23,86.95,0.5075893150686652,0.5024900173688952,87.1,0.5000913788874944,87.1,0.5000913788874944
24,87.10925925925926,0.4980541597610401,0.49331204317757305,87.35,0.490600798279047,87.35,0.490600798279047
25,87.27962962962962,0.4892856714567302,0.4849736296452617,87.63333333333334,0.48209474608302116,87.63333333333334,0.48209474608302116
26,87.40185185185184,0.48121519633944,0.4771878381758505,87.8,0.4742692845563094,87.8,0.4742692845563094
27,87.59074074074074,0.47375581346416923,0.46991508323434406,88.01666666666667,0.46694889416297275,88.01666666666667,0.46694889416297275
28,87.79629629629629,0.46671719743177226,0.46336606130780766,88.06666666666666,0.46024755388498306,88.06666666666666,0.46024755388498306
29,87.83148148148148,0.46026683715282457,0.4568819633874848,88.13333333333334,0.4534331187605858,88.13333333333334,0.4534331187605858
30,88.0,0.45416142265378584,0.4510743167445558,88.26666666666667,0.44759541004896164,88.26666666666667,0.44759541004896164
31,88.05555555555556,0.44846985831644864,0.44551271666282727,88.21666666666667,0.4420653556783994,88.21666666666667,0.4420653556783994
32,88.11111111111111,0.44309448828629405,0.44036117732807356,88.41666666666667,0.43676018839081127,88.41666666666667,0.43676018839081127
33,88.21851851851852,0.4380222157844435,0.43542112162892854,88.48333333333333,0.4316811424990495,88.48333333333333,0.4316811424990495
34,88.3425925925926,0.43331649772363817,0.43082239743657585,88.6,0.42696331938107807,88.6,0.42696331938107807
35,88.38333333333334,0.4288047718775781,0.42650448640375904,88.61666666666666,0.4226214090983073,88.61666666666666,0.4226214090983073
36,88.52962962962962,0.42456182442005214,0.42236331867945703,88.78333333333333,0.41867127642035484,88.78333333333333,0.41867127642035484
37,88.52407407407408,0.4204973640600087,0.41849506762920397,88.78333333333333,0.4142444469034672,88.78333333333333,0.4142444469034672
38,88.64814814814815,0.4167765928388207,0.41465840195592546,88.91666666666667,0.41067931801080704,88.91666666666667,0.41067931801080704
39,88.68703703703704,0.41303906593277556,0.4111289615032232,88.93333333333334,0.4071117217342059,88.93333333333334,0.4071117217342059
40,88.78148148148148,0.4095889776238898,0.40777578540322906,89.1,0.40382209171851474,89.1,0.40382209171851474
41,88.80925925925926,0.4063591281949626,0.40449595691468476,89.06666666666666,0.40046369781096774,89.06666666666666,0.40046369781096774
42,88.88148148148149,0.4031363286395773,0.4015294621341036,89.16666666666667,0.397028682132562,89.16666666666667,0.397028682132562
43,88.95,0.4001478162986972,0.398461035218849,89.2,0.39425046866138774,89.2,0.39425046866138774
44,89.00740740740741,0.39727774262428284,0.39563425203070257,89.25,0.391495980322361,89.25,0.391495980322361
45,89.08333333333333,0.39449717747091684,0.39297310407692787,89.2,0.38895563160379726,89.2,0.38895563160379726
46,89.12222222222222,0.39179024043806354,0.39038869117108566,89.28333333333333,0.38611380631724995,89.28333333333333,0.38611380631724995
47,89.1962962962963,0.38928606414116956,0.38781993762011774,89.4,0.3835957882304986,89.4,0.3835957882304986
48,89.22407407407407,0.3868317209996318,0.38539462476545033,89.48333333333333,0.3810920715332031,89.48333333333333,0.3810920715332031
49,89.28888888888889,0.38443810912952603,0.38309663265802285,89.53333333333333,0.37873341888189316,89.53333333333333,0.37873341888189316
50,89.27592592592593,0.3820736272640138,0.3809323029778015,89.46666666666667,0.37652452910939854,89.46666666666667,0.37652452910939854
51,89.38888888888889,0.3799502284605921,0.3786371960459162,89.71666666666667,0.37438980117440224,89.71666666666667,0.37438980117440224
52,89.42407407407407,0.3778186454592158,0.37661282739368096,89.63333333333334,0.3725281519194444,89.63333333333334,0.3725281519194444
53,89.43888888888888,0.37574206504494095,0.3745924374221061,89.76666666666667,0.3703425998489062,89.76666666666667,0.3703425998489062
54,89.47592592592592,0.3737520223827724,0.3726552692352313,89.7,0.3685576170682907,89.7,0.3685576170682907
55,89.55925925925926,0.3718015930098945,0.37067130222139766,89.78333333333333,0.3666131931046645,89.78333333333333,0.3666131931046645
56,89.56851851851852,0.3699334003914024,0.3688164949417114,89.81666666666666,0.3648356882234414,89.81666666666666,0.3648356882234414
57,89.62407407407407,0.36816517422549533,0.36702308708457587,89.78333333333333,0.3628900746504466,89.78333333333333,0.3628900746504466
58,89.68703703703704,0.36636824785815597,0.36530469421526834,89.85,0.36137106145421666,89.85,0.36137106145421666
59,89.69444444444444,0.36462165634214033,0.3636037040660732,89.93333333333334,0.35957790290315944,89.93333333333334,0.35957790290315944
60,89.73703703703704,0.3629970574548459,0.3620352532485085,89.96666666666667,0.3578440075119336,89.96666666666667,0.3578440075119336
61,89.7925925925926,0.36138419559781587,0.36041056467176047,89.91666666666667,0.35667703300714493,89.91666666666667,0.35667703300714493
62,89.84444444444445,0.3598002103550174,0.35884275707588376,90.0,0.3548399123052756,90.0,0.3548399123052756
63,89.86851851851851,0.35829652061959577,0.3573533793055051,89.98333333333333,0.353643490622441,89.98333333333333,0.353643490622441
64,89.91296296296296,0.35677805133340484,0.35593340090383285,90.01666666666667,0.35219747697313625,90.01666666666667,0.35219747697313625
65,89.94074074074074,0.35536107060751077,0.3544410527882418,89.95,0.35059008995691937,89.95,0.35059008995691937
66,89.96296296296296,0.35390654771248875,0.3530560518610534,90.13333333333334,0.34931454931696254,90.13333333333334,0.34931454931696254
67,89.9962962962963,0.352595158521598,0.3516547920014621,90.05,0.3479737937450409,90.05,0.3479737937450409
68,90.03888888888889,0.3511959908980329,0.35032670567103474,90.16666666666667,0.34665243948499364,90.16666666666667,0.34665243948499364
69,90.06481481481481,0.34989691839963905,0.34908198921883843,90.18333333333334,0.34530631204446155,90.18333333333334,0.34530631204446155
70,90.11666666666666,0.34860963081296586,0.3477218721715195,90.2,0.344132495423158,90.2,0.344132495423158
71,90.14814814814815,0.3473115445454539,0.34657077095802363,90.16666666666667,0.3430647725860278,90.16666666666667,0.3430647725860278
72,90.15555555555555,0.3461227272217873,0.3452862080945788,90.2,0.34163718422253925,90.2,0.34163718422253925
73,90.20185185185186,0.3448823499736063,0.34416613943203933,90.25,0.34089121346672374,90.25,0.34089121346672374
74,90.22222222222223,0.3437934323650966,0.3430124019135796,90.31666666666666,0.33968011165658635,90.31666666666666,0.33968011165658635
75,90.25185185185185,0.3426020665191361,0.34180263560530133,90.21666666666667,0.3382798420886199,90.21666666666667,0.3382798420886199
76,90.22592592592592,0.3414741097750822,0.34072991308725276,90.28333333333333,0.337337713688612,90.28333333333333,0.337337713688612
77,90.31296296296296,0.3403302984073829,0.33958356308428594,90.3,0.3362061580022176,90.3,0.3362061580022176
78,90.33333333333333,0.33924842382211823,0.3385071010103723,90.3,0.33528275539477664,90.3,0.33528275539477664
79,90.33888888888889,0.33820164147146503,0.33748745494544224,90.28333333333333,0.33412763476371765,90.28333333333333,0.33412763476371765
80,90.3962962962963,0.3370563590554829,0.3365853519942523,90.31666666666666,0.3335310947149992,90.31666666666666,0.3335310947149992
81,90.4037037037037,0.33611713258011083,0.33545985930903827,90.36666666666666,0.3323008716106415,90.36666666666666,0.3323008716106415
82,90.38333333333334,0.3351147080908454,0.3345135261803442,90.28333333333333,0.3313849326223135,90.28333333333333,0.3313849326223135
83,90.43888888888888,0.3341354325908055,0.3334668805531416,90.31666666666666,0.3303103695313136,90.31666666666666,0.3303103695313136
84,90.47592592592592,0.3331811086261442,0.3325006755607388,90.43333333333334,0.32957084228595096,90.43333333333334,0.32957084228595096
85,90.52407407407408,0.3321629534541713,0.3315172013230798,90.45,0.32878240508337814,90.45,0.32878240508337814
86,90.57777777777778,0.3312448138874289,0.330659698677289,90.51666666666667,0.32805439457297325,90.51666666666667,0.32805439457297325
87,90.6,0.33032450404777347,0.32964690290921106,90.45,0.3269602184494336,90.45,0.3269602184494336
88,90.60185185185185,0.329405157557596,0.3287559160830285,90.48333333333333,0.32612336116532487,90.48333333333333,0.32612336116532487
89,90.58333333333333,0.3285238651726483,0.3279959692915469,90.43333333333334,0.32533118935922783,90.43333333333334,0.32533118935922783
90,90.65925925925926,0.32763173385254013,0.3270381376217892,90.55,0.3246598429977894,90.55,0.3246598429977894
91,90.65925925925926,0.3267103016235252,0.32631707184405123,90.48333333333333,0.32376930365959805,90.48333333333333,0.32376930365959805
92,90.67962962962963,0.32597978921580656,0.32529537690476784,90.58333333333333,0.3227031088123719,90.58333333333333,0.3227031088123719
93,90.74444444444444,0.32508943113388045,0.3244730178355041,90.6,0.32188939675688744,90.6,0.32188939675688744
94,90.7462962962963,0.3242794983618632,0.32362221612184533,90.56666666666666,0.32115689913431805,90.56666666666666,0.32115689913431805
95,90.7925925925926,0.3234285254614048,0.3228849542649436,90.63333333333334,0.3205294938137134,90.63333333333334,0.3205294938137134
